"日付け","終値","始値","高値","安値","出来高","前日比%"
"2012年07月11日","750.75","760.50","785.25","732.25","3.85K","-1.35%"
"2012年07月10日","761.00","773.50","778.00","757.50","3.97K","-1.84%"
"2012年07月09日","775.25","751.25","786.75","751.25","4.32K","8.64%"
"2012年07月08日","713.63","709.63","718.38","709.63","-","-3.99%"
"2012年07月06日","743.25","764.50","766.00","732.00","5.22K","-3.22%"
"2012年07月05日","768.00","735.00","776.75","732.50","8.33K","6.85%"
"2012年07月03日","718.75","702.50","724.00","698.00","6.08K","3.79%"
"2012年07月02日","692.50","682.00","696.00","679.75","7.75K","5.36%"
"2012年07月01日","657.25","627.50","657.38","627.50","-","-2.27%"
"2012年06月29日","672.50","653.00","676.25","650.00","29.44K","3.14%"
"2012年06月28日","652.00","649.25","663.00","644.00","79.78K","0.38%"
"2012年06月27日","649.50","645.50","670.00","641.25","84.51K","0.54%"
"2012年06月26日","646.00","633.75","652.50","629.50","115.94K","2.38%"
"2012年06月25日","631.00","602.75","631.00","602.75","113.32K","10.15%"
"2012年06月24日","572.88","565.88","573.25","565.88","-","-3.07%"
"2012年06月22日","591.00","589.00","600.50","588.00","110.74K","0.77%"
"2012年06月21日","586.50","610.00","611.50","586.50","159.27K","-4.13%"
"2012年06月20日","611.75","610.50","616.75","605.00","112.77K","-0.12%"
"2012年06月19日","612.50","602.75","617.00","600.25","140.80K","2.17%"
"2012年06月18日","599.50","584.75","607.25","576.25","136.34K","2.57%"
"2012年06月17日","584.50","583.00","584.88","583.00","-","0.86%"
"2012年06月15日","579.50","600.00","605.00","579.25","153.42K","-3.66%"
"2012年06月14日","601.50","592.00","608.50","591.75","144.14K","1.52%"
"2012年06月13日","592.50","582.25","602.00","575.50","214.59K","1.46%"
"2012年06月12日","584.00","595.00","599.00","575.50","153.11K","-1.35%"
"2012年06月11日","592.00","598.50","603.75","588.75","139.08K","-1.29%"
"2012年06月10日","599.75","598.75","600.50","598.50","-","0.29%"
"2012年06月08日","598.00","593.00","605.50","585.25","155.16K","0.67%"
"2012年06月07日","594.00","585.75","601.50","584.50","161.00K","1.32%"
"2012年06月06日","586.25","569.25","586.50","569.00","129.37K","3.30%"
"2012年06月05日","567.50","568.00","575.75","560.50","155.72K","-0.09%"
"2012年06月04日","568.00","560.25","569.50","557.75","91.84K","1.56%"
"2012年06月03日","559.25","560.13","560.38","559.25","-","1.41%"
"2012年06月01日","551.50","557.75","579.50","551.00","177.03K","-0.68%"
"2012年05月31日","555.25","560.00","564.00","553.75","153.34K","-0.76%"
"2012年05月30日","559.50","563.75","568.25","553.50","148.99K","-0.53%"
"2012年05月29日","562.50","580.00","583.75","557.00","177.67K","-2.77%"
"2012年05月25日","578.50","583.00","589.50","573.25","147.04K","0.00%"
"2012年05月24日","578.50","605.25","609.00","576.75","184.18K","-4.14%"
"2012年05月23日","603.50","601.25","611.00","588.50","165.57K","1.09%"
"2012年05月22日","597.00","629.00","634.75","595.00","188.94K","-5.69%"
"2012年05月21日","633.00","638.25","644.50","628.75","128.31K","-1.04%"
"2012年05月20日","639.63","640.13","640.50","638.38","-","0.65%"
"2012年05月18日","635.50","622.75","638.50","619.50","167.43K","1.68%"
"2012年05月17日","625.00","619.00","626.50","616.00","131.64K","0.81%"
"2012年05月16日","620.00","597.00","620.75","590.75","153.38K","3.81%"
"2012年05月15日","597.25","582.50","597.75","581.50","113.59K","-1.77%"
"2012年05月14日","608.00","616.00","624.50","608.50","0.35K","4.00%"
"2012年05月13日","584.63","582.13","585.75","581.25","-","-3.84%"
"2012年05月11日","608.00","626.00","629.50","600.00","1.77K","-2.80%"
"2012年05月10日","625.50","647.25","652.50","621.00","1.54K","-2.46%"
"2012年05月09日","641.25","666.50","666.75","639.75","1.29K","-3.72%"
"2012年05月08日","666.00","669.25","685.75","664.25","3.09K","0.15%"
"2012年05月07日","665.00","663.25","669.75","658.75","4.52K","7.41%"
"2012年05月06日","619.13","615.88","619.25","615.88","-","-6.51%"
"2012年05月04日","662.25","652.00","674.00","647.25","4.70K","1.77%"
"2012年05月03日","650.75","645.25","654.00","640.00","3.67K","1.32%"
"2012年05月02日","642.25","659.00","659.00","640.25","6.91K","-2.65%"
"2012年05月01日","659.75","659.25","665.50","651.00","13.60K","-0.08%"
"2012年04月30日","660.25","652.25","662.00","644.00","27.35K","5.07%"
"2012年04月29日","628.38","625.13","628.38","625.13","-","-3.77%"
"2012年04月27日","653.00","625.25","655.50","624.25","88.00K","4.65%"
"2012年04月26日","624.00","614.00","627.00","609.75","104.60K","2.13%"
"2012年04月25日","611.00","617.25","627.25","610.50","101.00K","-1.17%"
"2012年04月24日","618.25","622.25","632.00","615.50","92.63K","-0.68%"
"2012年04月23日","622.50","613.25","622.50","610.25","73.63K","3.21%"
"2012年04月22日","603.13","603.38","603.38","600.13","-","-1.53%"
"2012年04月20日","612.50","621.00","628.50","609.50","102.92K","-1.37%"
"2012年04月19日","621.00","603.75","623.00","603.50","104.32K","3.20%"
"2012年04月18日","601.75","617.00","618.25","599.50","184.23K","-2.43%"
"2012年04月17日","616.75","623.00","628.00","615.75","122.02K","-1.04%"
"2012年04月16日","623.25","626.75","629.00","621.00","125.99K","-0.36%"
"2012年04月15日","625.50","626.63","626.88","623.38","-","-0.60%"
"2012年04月13日","629.25","640.00","641.75","624.25","187.48K","-1.29%"
"2012年04月12日","637.50","637.00","644.50","636.50","191.73K","0.24%"
"2012年04月11日","636.00","636.50","639.75","630.75","183.53K","0.20%"
"2012年04月10日","634.75","649.50","653.75","634.50","235.17K","-2.20%"
"2012年04月09日","649.00","656.00","664.25","648.50","150.88K","-2.02%"
"2012年04月08日","662.38","655.88","663.63","655.88","-","0.63%"
"2012年04月05日","658.25","657.00","663.25","654.75","130.48K","0.23%"
"2012年04月04日","656.75","661.00","663.75","650.75","158.82K","-0.23%"
"2012年04月03日","658.25","654.00","666.00","652.00","185.19K","0.50%"
"2012年04月02日","655.00","649.50","659.50","646.50","213.27K","0.10%"
"2012年04月01日","654.38","649.13","654.88","648.88","-","1.61%"
"2012年03月30日","644.00","605.00","644.00","604.00","223.68K","6.62%"
"2012年03月29日","604.00","620.25","623.50","603.00","215.04K","-2.62%"
"2012年03月28日","620.25","630.50","634.75","619.00","191.25K","-1.66%"
"2012年03月27日","630.75","638.00","644.50","630.50","157.25K","-1.10%"
"2012年03月26日","637.75","646.25","656.00","637.25","178.91K","-0.64%"
"2012年03月25日","641.88","646.75","647.25","641.88","-","-0.72%"
"2012年03月23日","646.50","645.50","652.00","642.25","102.99K","0.31%"
"2012年03月22日","644.50","643.50","647.50","636.75","127.94K","0.39%"
"2012年03月21日","642.00","647.25","651.00","641.50","135.89K","-0.85%"
"2012年03月20日","647.50","663.25","663.50","643.25","188.01K","-2.41%"
"2012年03月19日","663.50","673.00","675.75","662.00","114.88K","-1.72%"
"2012年03月18日","675.13","673.13","675.38","673.13","-","0.32%"
"2012年03月16日","673.00","668.00","673.75","665.75","124.65K","0.60%"
"2012年03月15日","669.00","658.75","673.00","658.00","171.30K","-0.07%"
"2012年03月14日","669.50","672.25","678.00","665.00","1.83K","-0.67%"
"2012年03月13日","674.00","670.25","678.50","668.50","1.89K","0.37%"
"2012年03月12日","671.50","653.00","673.00","652.50","2.51K","4.33%"
"2012年03月11日","643.63","644.25","644.25","641.88","-","-1.59%"
"2012年03月09日","654.00","644.75","660.75","642.00","1.45K","1.40%"
"2012年03月08日","645.00","643.00","650.00","639.25","5.70K","0.19%"
"2012年03月07日","643.75","657.75","659.50","642.25","5.37K","-2.17%"
"2012年03月06日","658.00","665.50","666.00","656.00","6.83K","-1.24%"
"2012年03月05日","666.25","659.00","671.00","655.50","10.01K","1.10%"
"2012年03月02日","659.00","653.00","660.00","648.00","14.15K","0.80%"
"2012年03月01日","653.75","655.75","657.50","649.50","18.08K","-0.42%"
"2012年02月29日","656.50","653.00","659.00","651.25","48.75K","0.46%"
"2012年02月28日","653.50","642.50","654.00","642.00","117.50K","1.40%"
"2012年02月27日","644.50","638.50","645.75","633.00","146.78K","0.59%"
"2012年02月24日","640.75","638.50","641.50","634.50","116.01K","0.20%"
"2012年02月23日","639.50","638.25","643.50","633.25","145.32K","0.20%"
"2012年02月22日","638.25","630.00","639.50","625.75","159.55K","1.39%"
"2012年02月21日","629.50","643.25","645.00","625.25","201.44K","-1.91%"
"2012年02月17日","641.75","635.50","646.75","635.25","148.47K","0.86%"
"2012年02月16日","636.25","627.00","637.00","621.75","185.50K","1.48%"
"2012年02月15日","627.00","633.50","638.50","625.25","171.77K","-1.03%"
"2012年02月14日","633.50","639.00","640.50","631.50","193.53K","-0.94%"
"2012年02月13日","639.50","634.50","643.50","632.75","220.98K","1.23%"
"2012年02月10日","631.75","636.50","638.75","628.25","162.80K","-0.82%"
"2012年02月09日","637.00","641.75","652.00","632.75","249.28K","-0.86%"
"2012年02月08日","642.50","642.00","648.75","632.00","226.02K","0.04%"
"2012年02月07日","642.25","643.00","645.00","639.25","168.54K","-0.31%"
"2012年02月06日","644.25","641.00","648.50","639.25","124.19K","-0.04%"
"2012年02月03日","644.50","642.50","646.50","638.00","127.34K","0.23%"
"2012年02月02日","643.00","641.75","647.00","634.25","165.10K","0.16%"
"2012年02月01日","642.00","639.00","650.00","638.00","165.56K","0.47%"
"2012年01月31日","639.00","632.25","642.00","631.00","213.39K","1.15%"
"2012年01月30日","631.75","639.50","642.75","627.50","145.76K","-1.56%"
"2012年01月27日","641.75","633.50","642.25","631.00","142.34K","1.14%"
"2012年01月26日","634.50","634.25","645.75","633.25","188.12K","0.00%"
"2012年01月25日","634.50","629.50","638.00","625.50","181.60K","0.67%"
"2012年01月24日","630.25","619.50","636.00","614.50","218.95K","1.65%"
"2012年01月23日","620.00","613.50","621.25","612.00","163.20K","1.39%"
"2012年01月20日","611.50","606.00","613.75","601.25","145.65K","0.91%"
"2012年01月19日","606.00","594.00","607.00","593.75","185.39K","2.11%"
"2012年01月18日","593.50","605.25","606.50","592.50","196.01K","-1.74%"
"2012年01月17日","604.00","608.75","608.75","602.00","142.02K","0.75%"
"2012年01月13日","599.50","608.50","614.75","598.50","203.51K","-1.96%"
"2012年01月12日","611.50","651.00","659.50","611.50","147.20K","-6.14%"
"2012年01月11日","651.50","651.50","655.50","646.00","189.87K","-0.08%"
"2012年01月10日","652.00","651.50","657.50","648.00","151.82K","0.00%"
"2012年01月09日","652.00","643.00","663.00","642.75","178.66K","1.32%"
"2012年01月06日","643.50","642.00","649.50","640.25","138.31K","0.00%"
"2012年01月05日","643.50","658.00","659.75","639.50","184.87K","-2.28%"
"2012年01月04日","658.50","658.00","661.75","653.50","142.01K","0.00%"
"2012年01月03日","658.50","662.00","664.25","653.00","158.65K","1.76%"
"2012年01月02日","647.13","647.13","647.13","647.13","-","0.10%"
"2011年12月30日","646.50","637.25","648.50","635.25","90.62K","1.33%"
"2011年12月29日","638.00","640.00","645.75","635.25","99.96K","-0.70%"
"2011年12月28日","642.50","632.00","646.25","630.25","117.49K","1.46%"
"2011年12月27日","633.25","625.00","636.75","624.75","91.82K","2.12%"
"2011年12月26日","620.13","620.13","620.13","620.13","-","0.00%"
"2011年12月25日","620.13","620.13","620.13","620.13","-","0.10%"
"2011年12月23日","619.50","616.25","621.75","614.25","67.76K","0.32%"
"2011年12月22日","617.50","615.50","625.00","611.50","122.67K","0.16%"
"2011年12月21日","616.50","606.00","619.00","601.00","116.72K","1.57%"
"2011年12月20日","607.00","600.00","608.50","596.25","108.19K","1.00%"
"2011年12月19日","601.00","586.25","604.00","584.25","146.07K","3.09%"
"2011年12月16日","583.00","578.50","587.50","577.50","115.01K","0.69%"
"2011年12月15日","579.00","580.75","584.00","576.25","131.72K","-0.17%"
"2011年12月14日","580.00","588.25","590.75","577.00","0.47K","-1.44%"
"2011年12月13日","588.50","585.75","592.00","583.50","2.56K","0.51%"
"2011年12月12日","585.50","584.00","588.50","576.50","2.34K","-1.33%"
"2011年12月11日","593.38","593.38","593.38","593.38","-","1.35%"
"2011年12月09日","585.50","589.00","593.00","576.25","2.34K","-0.76%"
"2011年12月08日","590.00","582.00","591.50","575.00","2.78K","1.33%"
"2011年12月07日","582.25","586.00","588.75","578.25","3.38K","-0.51%"
"2011年12月06日","585.25","580.25","586.00","570.00","7.53K","0.86%"
"2011年12月05日","580.25","588.25","593.75","580.00","8.57K","-1.07%"
"2011年12月02日","586.50","595.50","598.25","585.25","15.52K","-1.39%"
"2011年12月01日","594.75","602.00","606.00","590.75","19.07K","-1.08%"
"2011年11月30日","601.25","597.75","609.75","588.25","50.38K","0.54%"
"2011年11月29日","598.00","591.75","605.50","588.25","178.80K","1.06%"
"2011年11月28日","591.75","586.00","596.25","586.00","180.76K","1.59%"
"2011年11月25日","582.50","588.25","594.50","580.50","103.20K","-1.06%"
"2011年11月23日","588.75","600.00","601.25","584.25","167.58K","-1.71%"
"2011年11月22日","599.00","598.25","601.50","594.25","185.10K","0.21%"
"2011年11月21日","597.75","610.00","611.25","593.25","167.11K","-2.05%"
"2011年11月18日","610.25","614.50","617.25","601.50","189.17K","-0.69%"
"2011年11月17日","614.50","641.00","641.75","610.25","202.45K","-4.40%"
"2011年11月16日","642.75","644.25","648.00","636.75","183.22K","-0.43%"
"2011年11月15日","645.50","633.50","645.75","631.25","188.18K","1.89%"
"2011年11月14日","633.50","638.00","644.75","630.25","191.85K","-0.78%"
"2011年11月11日","638.50","646.00","650.50","634.00","192.17K","-1.08%"
"2011年11月10日","645.50","654.50","662.00","645.00","243.31K","-1.60%"
"2011年11月09日","656.00","660.25","666.00","646.75","328.58K","-0.68%"
"2011年11月08日","660.50","653.00","664.00","652.00","229.36K","1.11%"
"2011年11月07日","653.25","654.75","656.50","648.00","206.94K","-0.38%"
"2011年11月04日","655.75","653.00","657.50","644.50","155.02K","0.34%"
"2011年11月03日","653.50","644.75","658.50","640.75","152.17K","1.32%"
"2011年11月02日","645.00","653.25","659.50","640.50","190.37K","-1.41%"
"2011年11月01日","654.25","646.25","660.25","631.50","211.74K","1.12%"
"2011年10月31日","647.00","653.75","655.75","638.00","144.05K","-1.24%"
"2011年10月30日","655.13","653.75","655.13","653.63","-","0.02%"
"2011年10月28日","655.00","651.00","657.00","645.25","154.27K","0.54%"
"2011年10月27日","651.50","637.75","657.50","637.75","167.40K","2.24%"
"2011年10月26日","637.25","649.50","655.50","633.00","164.23K","-2.07%"
"2011年10月25日","650.75","650.00","658.50","647.00","140.10K","-0.04%"
"2011年10月24日","651.00","647.00","661.75","646.50","129.06K","0.12%"
"2011年10月23日","650.25","646.88","651.38","646.88","-","0.15%"
"2011年10月21日","649.25","649.00","665.50","646.50","190.05K","-0.04%"
"2011年10月20日","649.50","638.25","651.00","632.00","161.40K","1.72%"
"2011年10月19日","638.50","645.00","651.25","637.50","164.06K","-0.85%"
"2011年10月18日","644.00","639.75","646.75","630.25","181.88K","0.55%"
"2011年10月17日","640.50","641.75","647.00","635.25","139.59K","-0.10%"
"2011年10月16日","641.13","641.88","644.38","640.13","-","0.18%"
"2011年10月14日","640.00","638.00","648.50","632.25","180.77K","0.27%"
"2011年10月13日","638.25","640.75","643.00","622.00","173.04K","-0.39%"
"2011年10月12日","640.75","646.25","655.00","628.75","205.61K","-0.66%"
"2011年10月11日","645.00","606.75","645.00","599.75","230.41K","6.61%"
"2011年10月10日","605.00","599.25","618.50","598.50","135.54K","0.27%"
"2011年10月09日","603.38","599.38","603.88","598.63","-","0.56%"
"2011年10月07日","600.00","605.50","607.50","596.25","117.65K","-0.91%"
"2011年10月06日","605.50","605.50","617.00","604.00","161.05K","0.00%"
"2011年10月05日","605.50","592.25","607.75","591.00","151.22K","3.02%"
"2011年10月04日","587.75","592.50","593.75","577.00","206.07K","-0.80%"
"2011年10月03日","592.50","590.00","598.75","572.25","236.40K","1.07%"
"2011年10月02日","586.25","589.75","590.63","585.13","-","-1.05%"
