,Open,High,Low,Volume,Adj Close,GBP,CAD,CHF,SEK,AUD,ZAR,IDR(100),INR,PHP,SGD,KRW(100),THB,KWD,TWD,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_1,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,day_11,day_12,day_13,day_14,day_15,day_16,day_17,day_18,day_19,day_20,day_21,day_22,day_23,day_24,day_25,day_26,day_27,day_28,day_29,day_30,day_31,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,"SEK_bin_(-0.068, -0.0105]","SEK_bin_(-0.0105, -0.0061]","SEK_bin_(-0.0061, -0.00346]","SEK_bin_(-0.00346, -0.00154]","SEK_bin_(-0.00154, 0.000598]","SEK_bin_(0.000598, 0.00221]","SEK_bin_(0.00221, 0.00413]","SEK_bin_(0.00413, 0.00656]","SEK_bin_(0.00656, 0.01]","SEK_bin_(0.01, 0.0825]","SGD_bin_(-0.0473, -0.00699]","SGD_bin_(-0.00699, -0.00403]","SGD_bin_(-0.00403, -0.00225]","SGD_bin_(-0.00225, -0.000917]","SGD_bin_(-0.000917, 0.000283]","SGD_bin_(0.000283, 0.00139]","SGD_bin_(0.00139, 0.00265]","SGD_bin_(0.00265, 0.00424]","SGD_bin_(0.00424, 0.00671]","SGD_bin_(0.00671, 0.0634]","Volume_bin_(-0.927, -0.512]","Volume_bin_(-0.512, -0.388]","Volume_bin_(-0.388, -0.276]","Volume_bin_(-0.276, -0.155]","Volume_bin_(-0.155, -0.0192]","Volume_bin_(-0.0192, 0.133]","Volume_bin_(0.133, 0.319]","Volume_bin_(0.319, 0.625]","Volume_bin_(0.625, 1.106]","Volume_bin_(1.106, 11.805]","Open_bin_(-0.09620000000000001, -0.0162]","Open_bin_(-0.0162, -0.00927]","Open_bin_(-0.00927, -0.00528]","Open_bin_(-0.00528, -0.00222]","Open_bin_(-0.00222, 0.000725]","Open_bin_(0.000725, 0.00342]","Open_bin_(0.00342, 0.00639]","Open_bin_(0.00639, 0.0102]","Open_bin_(0.0102, 0.0159]","Open_bin_(0.0159, 0.16]","ZAR_bin_(-0.155, -0.0148]","ZAR_bin_(-0.0148, -0.00855]","ZAR_bin_(-0.00855, -0.00494]","ZAR_bin_(-0.00494, -0.00209]","ZAR_bin_(-0.00209, 0.000603]","ZAR_bin_(0.000603, 0.00299]","ZAR_bin_(0.00299, 0.00571]","ZAR_bin_(0.00571, 0.00916]","ZAR_bin_(0.00916, 0.0142]","ZAR_bin_(0.0142, 0.129]"
"SGD_bin_(0.00671, 0.0634]",0.32922927744072994,0.29797947082432324,0.3104678785733724,0.035337583356255683,0.22775714808854697,0.43011820520717464,0.4599518845262101,0.3477410672438,0.4098956005437602,0.43027222189894143,0.36243036894093006,0.3791060184616275,0.44631545303430276,0.4487493266898185,0.5694193814588825,0.4431271661240495,0.4622751988329997,0.469682099302405,0.4775460306660355,0.01110235378512757,0.00602546503025566,0.05903254627099409,0.015131981136700721,-0.02870726082319852,-0.02737691926785685,-0.01763575356956933,-0.02292026915808224,0.0019734202403219572,0.003994545579788129,0.02054424589514107,-0.018326676220589103,-0.012921563614604578,-0.014601339525493447,-0.003214862170929987,0.06365717627629264,0.005547458459646485,-0.007029032967166009,0.02249059991078364,0.015471557055753765,0.000785633720251937,0.020591417830356104,0.012883190723567205,-0.0015139758857418803,-0.007029032967165975,-0.006150671499176038,-0.002425624500912469,0.0012463917264854108,-0.016637754823775316,0.021128360697223122,0.015988009364102416,-0.0052598351121181325,-0.03153201165530816,-0.025442666832183238,-0.014471482278449634,-0.006591385253482577,-0.004649650793667013,-0.022743151263300808,-0.018219776145892368,0.009406157448128186,0.0052662361256182715,0.006043614077654868,-8.849404962207424e-05,-0.013157530240824299,-0.01374618576871897,0.012438368055141312,-0.0026001975885320914,0.01655915522584523,-0.10582819972161032,-0.10013282067873588,-0.0945975563861487,-0.08629465994726773,-0.09200534722509236,-0.06948864112979361,-0.030942017021399086,0.01887536161188534,0.11851011887846007,0.4415567591405733,-0.11135734072021854,-0.11120334926391026,-0.11120334926390987,-0.11120334926391055,-0.11120334926391015,-0.11120334926390957,-0.11120334926390998,-0.11120334926390983,-0.11120334926391,1.0,-0.022891084742494287,-0.006033327704756923,-0.0115685919973447,-0.00880095985105064,-0.011568591997344287,-0.0032656955584634143,0.010572465173004461,0.04378405092853155,-0.008800959851050772,0.018577472747067947,-0.09476991772439453,-0.07799176350838626,-0.08352702780097378,-0.09200534722509157,-0.0639472293187672,-0.04478017775286546,-0.03924491346027949,0.046551683074823796,0.12404538317104663,0.32544479816981037,-0.10306362922230623,-0.105668084971323,-0.08352702780097382,-0.07522413136209326,-0.07245649921579982,-0.044780177752865295,-0.04224307823762175,0.01363253603560073,0.1406511760488085,0.37244249665797374
"Volume_bin_(-0.927, -0.512]",0.01788309307550041,-0.02552680797460519,0.09220582674704104,-0.324500659892,0.04090796982312164,0.006718680065296636,0.011971499289854075,0.0037378001161112034,0.020585625857396782,0.017834976698639607,0.013381907362303672,-0.001446810788572623,0.020902265792591936,-0.005894395460039628,0.01260522284738166,0.01341604878783988,0.007395505963634943,0.011075296123847465,0.003227145041950118,-0.01712889906511428,-0.03438916384294686,-0.024313105362849415,-0.0025641444910998058,0.0012999119199291614,0.05065637730016603,0.008505124504733468,-0.0025373420195262965,0.014353970676867944,0.003994545579788038,-0.001121717368814386,-0.00019881009706735085,-0.017662858037669392,-0.023942843938868984,0.03301555083404199,-0.002975255275828453,0.005547458459646159,-0.020839258365929206,0.058677600850051935,0.0017104233930974053,0.005340492803563177,0.020591417830355875,-0.020823864268108994,-0.0015139758857427629,0.0021777839653414205,0.007759415341126491,0.029798234762860334,-0.035320508505022316,-0.016637754823775087,-0.025071215887288667,0.025194826296605986,-0.014601339525493882,0.016062582310492575,0.020591417830356167,0.016302150354664,-0.020451258228836856,-0.00012627567625857742,-0.004649650793667049,0.013443849675966872,-0.022367059507995387,-0.019198955324102998,-0.00818026919153904,-8.849404962207344e-05,0.08957619274235008,0.006885949399292069,-0.006105174213025964,-0.04580963491180239,-0.04113186516400872,-0.04500764873692524,0.005037200880417369,0.018875361611888932,0.027178258050768473,-0.0035390912473650185,0.005320418319061345,0.007804833026710815,-0.008800959851050139,-0.017103856289931867,0.010283761249155893,-0.022891084742493625,-0.025406752728812574,0.016107729465592587,-0.0060333277047573105,0.0161077294655955,0.038248786635942694,0.03271352234335437,-0.01433622414363822,-0.011568591997344441,-0.022891084742494287,1.0,-0.11120334926390928,-0.11120334926390876,-0.11120334926390868,-0.11120334926390932,-0.11120334926390844,-0.111203349263909,-0.11120334926390847,-0.11120334926390851,-0.11135734072022066,-0.03394936673971062,-0.022639120582518824,0.005037200880417393,0.02410661374567631,0.030256771468679614,0.016107729465591896,0.00780483302671097,0.005037200880417526,-0.008800959851051032,-0.022891084742494523,-0.017361943743886606,-0.006033327704756949,-0.014336224143638632,0.02994589019706156,0.005037200880417478,-0.006033327704757104,0.013048331748459631,0.005320418319061404,-0.0032656955584634733,-0.006303661746669476
"Volume_bin_(-0.512, -0.388]",-0.003374546871084058,-0.036556032372137726,0.053160611494579735,-0.2559588650623443,0.020413120567059503,0.02288010647774937,0.0205086309264046,0.02419300660506786,0.04046017214726607,0.026002453296787353,0.03389668378359815,-0.013174612071695407,0.0032242788743257985,0.007327840614096471,0.0282759428551687,0.028124620822355513,0.019534843621647587,0.004276439219306511,0.01506520832846424,-0.02005020094467288,0.009384877226347496,0.008692443825550582,0.012452228278215783,0.019576430062210427,-0.021358087639284158,-0.014486610232684794,-0.005195104961658862,0.017710169974313534,-0.019749584719892327,-0.003979787443967321,0.018197699549982065,-0.0032925312359326215,0.036970342179619524,0.012462992415078549,-0.007593640463411053,-0.013209841183825231,-0.006881745448777488,-0.03166708809183986,-0.011908390692786397,-0.030975973897886904,0.020769293850667128,0.017865875516282045,0.017205548922211256,-0.0022732388988702555,0.007921887799769697,-0.002273238898870232,-0.012323745007848623,0.01564435640032771,-0.0018191343175234956,-0.016098758548591892,0.022942567567405328,-0.01712310106372478,-0.011490251998684562,-0.0040800510772504486,0.02130623603071475,0.004559988447784994,0.004559988447784979,-0.004496780687120892,0.00502995030157061,-0.01907492414975516,0.01094710439313097,2.214801327694931e-05,0.0022216973281495903,-0.017472819431061524,-0.018067432303807765,0.01635728530455914,0.01699804925241736,-0.06968886706950575,0.016402499704765913,0.0025490137851157837,-0.0057630777666741574,0.013340097319298269,0.019471729988740357,0.016402499704765858,0.005319710969045297,0.01363180252083512,-0.01156859199734433,-0.047547809899157495,-0.022387260870254472,0.024714591256555674,0.0357973799922758,0.0025490137851157686,-0.019616563686324546,0.02748528844048601,0.005319710969045705,-0.00022168339881413506,-0.006033327704756923,-0.11120334926390928,1.0,-0.11104957075601544,-0.11104957075601565,-0.11104957075601592,-0.11104957075601504,-0.11104957075601551,-0.11104957075601522,-0.11104957075601524,-0.11120334926390923,-0.0004980634121701833,-0.02515795805418402,0.010861105336905406,0.005037200880417564,5.5309558269167035e-05,0.019173196888695235,0.03579737999227576,-0.002992380582744173,-0.01684586650239429,-0.025406752728810968,-0.036477281313983353,-0.02515795805418418,0.010861105336905721,0.010861105336906011,-0.0029923805827441973,0.019173196888695142,0.029945890197063046,-0.019361110872202134,0.0025490137851157156,0.010572465173004562
"Volume_bin_(-0.388, -0.276]",0.002866270500121159,-0.009882830060508186,0.04659652408110281,-0.21102730143799878,0.02523583120399285,0.0014781064513360834,0.013682119925719936,-0.002707768280712844,0.006133383182660153,0.019251164588069004,-0.0029227037463262833,0.013867002986140579,0.01107505553577999,0.01151323384002377,0.015457025814027154,0.015205110585561326,0.004650909860224037,-0.0041711310292875435,-0.0004019733246233007,-0.00434880217241538,0.028058440178291996,0.008692443825550624,-0.02297921842547665,0.01957643006221031,-0.02714473320984398,5.218310670183419e-05,0.01229532393862896,-0.016374048825841148,0.01025016308270088,0.00531590859243804,-0.012048870420406869,0.02518674002219341,-0.009788906527745856,-0.003081523305945858,0.02575947163768775,-0.003752688644655512,-0.020707265098501897,-0.013553549822026539,-0.021092639723827657,-0.0036165534946461567,-0.02992427819831774,0.008224622900596052,0.04505653228953662,0.020769293850667045,-0.019929095567553734,0.020769293850667593,0.028859576116019574,-0.002724141661748906,-0.00644420838717137,0.016160787300759767,0.01359071782593646,-0.012358370763567854,-0.006881745448777559,-0.019483907653718487,-0.02956957873541302,-0.004496780687120629,0.022673526717594664,-0.018081934389479776,0.014118065865589384,-0.01907492414975597,-0.00329253123593266,0.006369135817950621,-0.0020636150182623343,0.019706152490136606,-0.03456883538909,0.02047702720743746,-0.0036287046041856776,0.005037200880417343,-0.011304472134534251,-0.0029923805827440243,0.002549013785115582,-0.00880095985105062,-0.005492239136151079,0.01640249970476569,-0.005763077766674194,0.008090408152975806,0.0022695687341237857,-0.05031544204545076,0.008090408152975634,0.013631802520835743,0.02748528844048565,0.02748528844048529,0.008090408152975261,0.01640249970476574,-0.027928655238114476,-0.011304472134534317,-0.0115685919973447,-0.11120334926390876,-0.11104957075601544,1.0,-0.11104957075601515,-0.11104957075601542,-0.11104957075601449,-0.11104957075601496,-0.11104957075601471,-0.1110495707560147,-0.11120334926390878,-0.025406752728810128,-0.011304472134534529,0.0053197109690456155,0.016107729465591792,0.027793053030373018,-0.011304472134534109,0.03025598562441604,-0.0029923805827441153,-0.014075169318464515,-0.01433622414363808,-0.008800959851050914,0.008090408152975659,-0.01130447213453424,-0.008533774950604185,-0.00022168339881410611,-0.0029923805827442866,0.0105724651730046,0.047209473460844545,-0.02792865523811392,-0.006033327704757237
"Volume_bin_(-0.276, -0.155]",0.052219949187691704,0.009244683230902068,0.06134094204572011,-0.16350469580532934,0.03174817523280393,0.027511512361259604,0.04274445909945702,0.003617128662356923,0.012752100853461712,0.034981769578746026,0.046234994293134275,0.031237741481389348,0.01615528314355463,0.024833541539264845,0.02581835406198602,0.023126062977274143,0.01992012736939031,0.021096950007779065,0.036849153529890315,0.03019427512655171,-0.009288685725597002,0.014652297645614924,-0.011168736190910772,-0.010463974378250189,-0.006891473712891518,-0.0028555755611753353,0.012295323938629057,-0.010176918134904553,-0.004749710818595622,0.023907300665250725,-0.02414749840856368,0.001454013973755072,-0.019140756269218004,-0.034170554747990835,-0.012358370763567869,0.043533074051188836,0.0023352676510374065,0.018145142150142377,0.011052231884809282,-0.01273636029572574,-0.02992427819831707,0.0034039965927522824,-0.024570926128775032,-0.016098758548593953,-0.019929095567554695,-0.002273238898870013,0.024283651546698072,0.015644356400328272,-0.02494450466576473,-0.020707265098501407,0.02294256756741034,-0.0028289101632539607,-0.002273238898869876,0.0010545677815724604,0.012056087891420698,0.031730295852500916,3.160388033134097e-05,0.022673526717595135,0.014118065865589065,0.0005189043566309436,-0.008039076445620966,2.2148013277213122e-05,0.004364353501355673,-0.0009488319105292007,0.012872698481096735,-0.012480908015585398,-0.003628704604185274,-0.000498063412169933,-0.011304472134534572,-0.0057630777666740065,-0.0029923805827444094,0.013340097319298347,5.530955826923954e-05,-0.005763077766674184,0.0108611053369055,-0.0002216833988140794,0.002269568734123805,-0.025406752728811117,-0.00022168339881420367,-0.01130447213453402,-0.002992380582744129,-0.00022168339881430618,0.021943894072625366,-0.008533774950604289,0.03302668280834557,0.002549013785115755,-0.00880095985105064,-0.11120334926390868,-0.11104957075601565,-0.11104957075601515,1.0,-0.11104957075601565,-0.1110495707560147,-0.11104957075601521,-0.11104957075601493,-0.11104957075601493,-0.11120334926390862,-0.006033327704757168,-0.01684586650239438,-0.030699352422044142,-0.006033327704757181,0.016697955641530354,0.005319710969045505,-0.019616563686324206,0.008090408152975391,0.013631802520835365,0.03548115448964942,-0.019871488436225593,-0.00022168339881403846,-0.02515795805418439,0.005319710969045974,0.00531971096904574,0.005319710969045792,-0.006033327704757046,-0.01658733652499127,0.021943894072625425,0.02994589019706175
"Volume_bin_(-0.155, -0.0192]",-0.013987370352104825,-0.023029240877886936,0.01013752748548598,-0.112923801757018,0.004865139030888661,-0.007740290382299556,-0.017071005648583236,-0.011207545789759634,-0.0015169999837389351,-0.016677320951978082,0.00025714334323600525,0.006755892235042959,-0.004030610662273556,-0.0003535555789192112,-0.004075273120914061,-0.015340561272263393,0.0045291988693242705,-0.0100166266111987,0.0007651199817900028,-0.004348802172415397,0.018721658702320648,0.008692443825550568,0.027215331071422228,-0.02248013615443462,-0.02714473320984242,-0.00576333422905257,-0.02268553386194987,-0.01017691813490558,0.040249910885290376,-0.0008812220984996106,4.975756774869188e-05,0.025186740022190655,-0.00978890652774518,0.012462992415078146,-0.00282891016325286,0.010433040164098841,0.0023352676510371103,3.1603880332158525e-05,-0.01650051520830652,0.010063156706974524,-0.006881745448777672,-0.011057882330780047,-0.01992909556755381,0.011552280750851142,0.017205548922212203,-0.025315771648408734,-0.007747820438530274,-0.025684764239346677,0.016681161961067066,0.006943774200944475,-0.014464831398481962,0.006700550437058543,0.006943774200945093,0.0010545677815730198,0.030556384170012014,-0.009025165254573536,-0.009025165254573097,-0.009025165254574086,0.00502995030157075,-0.019074924149756527,0.025186740022192004,2.21480132769856e-05,-0.010634239711086192,0.017640654050070377,0.004621996938455953,0.016357285304558437,-0.028380809232109755,-0.01433622414363833,0.010861105336905638,0.02748528844048575,-0.005763077766674221,-0.00880095985105069,0.005602858252689508,0.002549013785115961,-0.01130447213453392,0.01086110533690563,-0.01710385628993217,0.0022695687341237744,0.01086110533690572,-0.008533774950604195,0.013631802520835306,0.002549013785115565,0.013631802520835436,-0.030699352422044645,-0.005763077766674646,0.013631802520835788,-0.011568591997344287,-0.11120334926390932,-0.11104957075601592,-0.11104957075601542,-0.11104957075601565,1.0,-0.11104957075601504,-0.11104957075601551,-0.1110495707560152,-0.11104957075601521,-0.1112033492639093,-0.02540675272881257,0.04133877436013562,0.008090408152975844,-0.0004980634121698924,0.011150406947109713,0.024714591256556,-0.008533774950604376,0.0025490137851157477,-0.025157958054184523,-0.028174384875105988,-0.017103856289931798,-0.00853377495060409,0.013631802520835332,-0.008533774950604438,0.008090408152975853,0.00809040815297565,0.013340097319298132,0.011150406947109753,-0.002992380582744553,-0.017103856289931874
"Volume_bin_(-0.0192, 0.133]",-0.005582168338337689,-0.005171323843072823,-0.017685879397179565,-0.056972910237032534,-0.022695652547710464,0.009636628594876026,-0.015067073481302002,0.0012463899013897824,-0.011116672850565158,-0.0006778315569234259,-0.012798805570408679,-0.007611560390926872,-0.016781451770153086,-0.001541161255603108,-0.004972787252068756,-0.02009485392576942,-0.01964096937984559,-0.008206345520255096,-0.006695619112485974,0.030194275126548636,0.009384877226348108,-0.0002473369045460473,0.006546987160935241,0.016572389618163954,0.0017884946429439746,-0.023209886236317093,-0.0022800334782776713,-0.007078352789435917,-0.01974958471989105,-0.022571179516778825,0.012148385555904449,-0.01753216686499578,-0.005112981657008764,0.0020999819343951423,0.0019358201369038966,0.01043304016409909,-0.011490251998685185,-0.036195472659293945,0.0156443564003283,0.005503253306433898,0.011552280750852477,0.0034039965927522525,-0.015287265006333052,0.002335267651037226,0.0032800572385495463,0.025377800400573268,0.015131802408063192,0.0018679828537700293,0.012056087891419863,-0.011490251998685315,-0.014464831398482576,-0.007593640463410319,-0.0022732388988702078,0.021593043216863086,0.007431013821772333,-0.0044967806871209146,-0.018081934389480265,3.160388033195517e-05,-0.013146280826465148,0.020112732863017818,-0.0032925312359324463,0.006369135817950494,0.017220290540591526,0.013509657169936122,-0.022192783075128394,-0.008361166112707166,0.0004966461671351277,-0.003265695558463246,0.008090408152975728,0.010861105336905671,0.0025490137851158583,0.002269568734123845,-0.013813562177781779,-0.00022168339881420483,0.00809040815297551,-0.03624074678990385,0.02164299375818038,0.018875361611887246,-0.00022168339881426958,-0.014075169318464299,-0.019616563686324733,-0.0029923805827445213,0.0025490137851156306,0.033026682808345434,-0.01684586650239436,0.0025490137851159897,-0.0032656955584634143,-0.11120334926390844,-0.11104957075601504,-0.11104957075601449,-0.1110495707560147,-0.11104957075601504,1.0,-0.11104957075601454,-0.1110495707560143,-0.11104957075601428,-0.11120334926390858,-0.008800959851050897,-0.005763077766674061,0.01917319688869526,-0.0032656955584634477,-0.002718464788940971,-0.008533774950604268,-0.03624074678990424,0.044109471544064874,0.01917319688869545,-0.017103856289931624,-0.0004980634121696844,0.010861105336904894,-0.008533774950604402,-0.01407516931846457,0.016402499704765476,-0.008533774950603906,0.007804833026711005,0.008376632599899686,0.008090408152975802,-0.019871488436225666
"Volume_bin_(0.133, 0.319]",0.005972234717518965,0.021467440829921636,0.0008374572154727688,0.010503892940343852,-0.002053962175140629,-0.012326174893606911,0.005222634137352651,0.0060160570965692405,0.006069133714534952,0.0022785087353957884,-0.01056865576864156,-0.009947427692279237,-0.0009780322589963983,-0.0077549131199644425,-0.005979142676201544,-0.011205781918276902,-0.0031287481216685734,0.006152336786164487,-0.0076302507502924175,-0.010629361681319003,0.015609398210329061,0.0027325900054858978,-0.017073977308192875,-0.01046397437825033,-0.0011048281423344706,0.002959941774579017,0.02104053838877226,0.01461160462884389,-0.019749584719891244,-0.007078352789435881,0.009123728558864857,0.010947104393130954,-0.0004370567862728537,-0.018626039026965902,-0.021887831363882015,-0.003752688644655158,0.02076929385066479,0.022673526717596676,0.0018679828537703153,0.005503253306434943,-0.006881745448778089,-0.011057882330780096,0.0032800572385494275,0.016160787300760066,-0.010645434445112859,-0.03453278474822473,0.005979953269425824,-0.0027241416617491115,0.021306236030715606,-0.0022732388988704246,-0.00043705678627248637,0.02575947163768828,0.006943774200944508,-0.019483907653717505,-0.0018191343175240828,0.004559988447784831,-0.004496780687121079,-0.009025165254573876,-0.004058165262447743,0.01031581860982669,0.0014540139737551497,-0.012671827596072112,-0.025632832923527447,0.015575155610002535,-0.009816730761166346,-0.008361166112707055,0.027311426180719224,0.01057246517300456,-0.008533774950604077,-0.002992380582744107,-0.002992380582744287,0.0022695687341238962,0.005602858252689606,-0.008533774950604284,0.008090408152975714,-0.01130447213453434,0.007804833026711034,0.007804833026711194,0.002549013785115758,-0.0029923805827440845,-0.0002216833988141121,-0.027928655238114653,0.010861105336905381,0.024714591256555785,-0.011304472134534267,-0.014075169318464241,0.010572465173004461,-0.111203349263909,-0.11104957075601551,-0.11104957075601496,-0.11104957075601521,-0.11104957075601551,-0.11104957075601454,1.0,-0.11104957075601482,-0.1110495707560148,-0.11120334926390903,0.01334009731929803,-0.014075169318464255,0.005319710969045874,-0.006033327704757131,-0.02490865956662114,0.008090408152975787,-0.014075169318464344,-0.0029923805827443634,0.010861105336905206,0.024410625904473945,0.02994589019706301,-0.0029923805827441747,-0.014075169318464406,0.005319710969045583,-0.014075169318464352,0.01917319688869569,-0.0004980634121698393,-0.016587336524991957,-0.008533774950604213,0.0022695687341236226
"Volume_bin_(0.319, 0.625]",0.019892657982560787,0.05473849334100353,-0.015081152014440541,0.1079227652326063,0.02271000293469789,0.013150966181774538,0.015174042780438041,0.005503506487683435,-0.00047062368935591077,0.009967512589181429,-0.0011158011787105126,0.02066814753197154,0.03759490099141387,0.033112463941882275,0.02719496451074363,0.023901199975086763,0.029910923444759676,0.014358838354483818,0.019586604627198564,-0.01062936168131803,-0.02484998818555401,0.005712516915518307,-0.005263495073628739,-0.019476095710388237,-0.003998150927612944,0.020406493781841346,0.000635038005103662,-0.022571179516778336,0.019250087423478487,0.020808735319782196,0.01819769954998203,-0.012785621655308329,0.03229441730888008,-0.008263028546285434,0.006700550437060412,-0.0037526886446558575,0.006943774200944886,-0.013553549822026877,0.015644356400328466,-0.0172962636962655,0.016160787300757734,-0.006237256022935585,-0.0013617733226710734,-0.011490251998684654,0.0032800572385493438,-0.002273238898870589,0.005979953269426136,0.011052231884808724,-0.006444208387171877,-0.002273238898870382,0.004238868084463852,-0.007593640463410833,-0.01609875854859254,-0.009214669936071876,-0.011069282456819724,-0.009025165254574669,0.018145142150143574,0.004559988447784753,-0.008602223044457234,0.020112732863018484,0.010947104393131055,-0.012671827596069362,-0.019204864403909814,0.003182164969603658,0.0004966461671346965,0.014297414353119587,0.0004966461671348629,0.01334009731929829,0.005319710969045495,-0.005763077766674162,-0.011304472134534158,0.007804833026710651,-0.013813562177781806,0.01363180252083553,-0.008533774950604457,0.0053197109690458575,-0.006033327704757037,-0.01710385628993169,-0.00853377495060419,0.0025490137851154446,-0.00022168339881423023,-0.014075169318464378,-0.014075169318464135,-0.011304472134534246,0.008090408152975665,0.010861105336905794,0.04378405092853155,-0.11120334926390847,-0.11104957075601522,-0.11104957075601471,-0.11104957075601493,-0.1110495707560152,-0.1110495707560143,-0.11104957075601482,1.0,-0.11104957075601453,-0.11120334926390849,-0.006033327704757229,0.0053197109690458115,-0.022387260870254277,-0.011568591997344608,-0.008266013483361263,-0.005763077766674055,0.019173196888695742,-0.011304472134534269,0.013631802520835175,0.02717825805076793,-0.022639120582518837,0.016402499704764966,0.02471459125655587,0.010861105336905692,0.005319710969045755,-0.014075169318464342,-0.019871488436225014,-0.022134885219412294,0.016402499704765535,0.0050372008804175535
"Volume_bin_(0.625, 1.106]",-0.017795110107473713,0.009410553542618307,-0.08238268236453176,0.2566113227090556,-0.0356601491291807,-0.03364400444739621,-0.03556853620968602,-0.038736556164990256,-0.05132592863886612,-0.03251886584910451,-0.017932001150699924,-0.03764557800098484,-0.046188829440507014,-0.03144927495999409,-0.04266464752110422,-0.011171534549020609,-0.027145069909421064,-0.028796869707982186,-0.03523498701358714,0.005072037090938852,0.015609398210327764,-0.012167044544675088,0.0035943666022940123,-0.010463974378250553,0.016255108569336423,0.026222011117595735,-0.01685539089518425,-0.0039797874439681975,-0.013749635159372794,-0.0008812220984989955,-0.009024213423368337,-0.027025257284375073,0.004238868084463754,-0.008263028546286496,-0.012358370763566964,-0.02266699372299526,0.03459481350038922,0.00455998844778509,0.0018679828537701926,0.014623060107512785,-0.0022732388988705556,-0.01587850863862366,0.00328005723854969,-0.016098758548591306,0.007921887799770341,-0.02070726509850042,-0.0077478204385306535,0.011052231884809003,0.025931310100364,-0.0022732388988702112,-0.014464831398481714,-0.002828910163252917,0.020769293850666053,0.016458424358043656,-0.0018191343175233093,-0.022610318956934022,3.160388033165659e-05,0.00908837301523852,0.02320618142960567,0.010315818609825089,-0.012785621655308698,2.2148013277666803e-05,-0.012776895884291884,-0.03193130851152415,0.039687478494680885,-0.00012168230695272123,0.004621996938455508,0.054854579513706835,-0.01684586650239464,-0.025157958054184467,-0.00022168339881397552,0.005037200880417213,0.00837663259990169,0.01086110533690568,-0.01407516931846455,-0.00022168339881418553,-0.022639120582517845,0.06592510809888166,-0.00022168339881451987,-0.0085337749506041,-0.0168458665023942,-0.002992380582744208,-0.02515795805418371,-0.04178214115776394,0.03302668280834557,0.0053197109690457395,-0.008800959851050772,-0.11120334926390851,-0.11104957075601524,-0.1110495707560147,-0.11104957075601493,-0.11104957075601521,-0.11104957075601428,-0.1110495707560148,-0.11104957075601453,1.0,-0.11120334926390843,0.027178258050770066,0.021943894072625286,-0.005763077766674432,-0.017103856289931926,-0.013813562177781683,-0.0029923805827440494,-0.008533774950604336,-0.014075169318464366,-0.025157958054183766,0.038248786635944554,0.03271352234335585,-0.0029923805827442576,0.002549013785115827,-0.014075169318464227,-0.016845866502394297,-0.011304472134534132,-0.01987148843622376,0.019471729988740187,0.01363180252083531,-0.0032656955584634945
"Volume_bin_(1.106, 11.805]",-0.05805052603092401,0.005327434151205356,-0.14906620478651414,0.7493797174027267,-0.08542117841107118,-0.027642358304495938,-0.041563998356192546,0.008324622734043205,-0.021569101434444245,-0.06039523341242816,-0.04839398694372745,-0.0026982048574381236,-0.020972782111842756,-0.029754300111224898,-0.05161645619858397,-0.04592430993394005,-0.035995048912233735,-0.005774757748927094,-0.025505728702338557,0.0016919361683820733,-0.02817152863168432,-0.01240658370087144,0.009233272594101479,0.016303498291490692,0.018865034253935185,-0.011826669553057658,0.003286351448632521,0.023639383504276683,0.003994545579788316,-0.013502267805360069,-0.012284054179415254,0.015526202923783265,-0.0052598351121188,0.012312457688345373,0.0255815011036537,-0.02279261370516774,-0.007029032967166036,-0.009173025911075524,0.001710423393098102,0.023559929136808155,0.0067811924315950905,0.032144365004523216,-0.006150671499176713,-0.007029032967166109,0.003122719727691737,0.011384600897848351,-0.017037058389270904,-0.007463665715339124,-0.011211342911933826,0.006781192431595186,-0.005259835112118017,0.0017842041207517304,-0.016235849899673492,-0.00421360473407735,-0.0065913852534832925,0.008920474558558378,-0.009173025911075527,-0.009173025911075532,-0.01328899752053202,0.015052312705507933,-0.012921563614604512,0.012591439060521552,-0.04312153277758507,-0.026125466869526538,0.0330423039086619,0.007687763678913322,0.026861123152605727,0.048987748239414215,0.002269568734123804,-0.01710385628993203,-0.003265695558463533,-0.022891084742494346,-0.0113038171140179,-0.053083074191745766,0.016107729465591636,0.027178258050766898,0.013048331748459539,0.06833974173454825,0.035481154489650876,-0.011568591997344462,-0.030942017021399225,-0.0004980634121699866,-0.03647728131398558,-0.0420125456065711,-0.003265695558463407,0.002269568734124139,0.018577472747067947,-0.11135734072022066,-0.11120334926390923,-0.11120334926390878,-0.11120334926390862,-0.1112033492639093,-0.11120334926390858,-0.11120334926390903,-0.11120334926390849,-0.11120334926390843,1.0,0.06557517123524269,0.02717825805076737,0.005037200880417355,-0.0007745207480605178,-0.036240170263636386,-0.04478017775286532,-0.006033327704757077,-0.02540675272881274,0.03271352234335432,-0.01736194374388646,0.06004603023663693,0.010572465173004527,0.021642993758179213,-0.017103856289931958,-0.0060333277047571665,-0.008800959851051044,-0.02842022574110222,-0.01684522892504409,-0.01987148843622532,0.0047546202505469115
